borrower_id,borrower_type,loan_amount,emi_amount,avg_monthly_income,month1_balance,month1_income,month1_paid,month2_balance,month2_income,month2_paid,month3_balance,month3_income,month3_paid,month4_balance,month4_income,month4_paid,month5_balance,month5_income,month5_paid,month6_balance,month6_income,month6_paid,defaulted
B7698,small_trader,103801,4354.07,60633,67326.08,60632.76,True,67326.08,60632.76,True,67326.08,60632.76,True,67326.08,60632.76,True,67326.08,60632.76,True,67326.08,60632.76,True,False
B7699,farmer,62046,2691.7,69408,104312.21,69407.87,True,104312.21,69407.87,True,104312.21,69407.87,True,104312.21,69407.87,True,104312.21,69407.87,True,104312.21,69407.87,True,False
B7700,gig_worker,44322,2129.41,61117,102028.62,61116.65,True,102028.62,61116.65,True,102028.62,61116.65,True,102028.62,61116.65,True,102028.62,61116.65,True,102028.62,61116.65,True,False
B7701,gig_worker,112305,4361.83,37846,63282.65,37845.77,True,63282.65,37845.77,True,63282.65,37845.77,True,63282.65,37845.77,True,63282.65,37845.77,True,63282.65,37845.77,True,False
B7702,farmer,97553,3305.47,34693,52274.77,34692.64,True,52274.77,34692.64,True,52274.77,34692.64,True,52274.77,34692.64,True,52274.77,34692.64,True,52274.77,34692.64,True,False
B7703,small_trader,13139,596.6,61273,102548.83,61273.02,True,102548.83,61273.02,True,102548.83,61273.02,True,102548.83,61273.02,True,102548.83,61273.02,True,102548.83,61273.02,True,False
B7704,small_trader,34234,1650.0,62808,101833.08,62807.86,True,101833.08,62807.86,True,101833.08,62807.86,True,101833.08,62807.86,True,101833.08,62807.86,True,101833.08,62807.86,True,False
B7705,gig_worker,193137,6402.92,24633,35423.48,24632.87,True,35369.54,24632.87,True,35369.54,24632.87,True,35369.54,24632.87,True,35369.54,24632.87,True,35369.54,24632.87,True,False
B7706,small_trader,67676,2972.54,43024,52047.6,43023.78,True,52047.6,43023.78,True,52047.6,43023.78,True,52047.6,43023.78,True,52047.6,43023.78,True,52047.6,43023.78,True,False
B7707,farmer,59447,2920.62,63127,73546.92,63126.63,True,73546.92,63126.63,True,73546.92,63126.63,True,73546.92,63126.63,True,73546.92,63126.63,True,73546.92,63126.63,True,False
B7708,farmer,114009,4337.49,8014,40550.06,8013.56,True,40550.06,8013.56,True,40550.06,8013.56,True,40550.06,8013.56,True,40550.06,8013.56,True,40550.06,8013.56,True,False
B7709,small_trader,189844,9489.65,26047,45251.68,26046.65,True,45251.68,26046.65,True,45251.68,26046.65,True,45251.68,26046.65,True,45251.68,26046.65,True,45251.68,26046.65,True,False
B7710,small_trader,134915,5003.03,75291,104778.13,75290.81,True,104778.13,75290.81,True,104778.13,75290.81,True,104778.13,75290.81,True,104778.13,75290.81,True,104778.13,75290.81,True,False
B7711,farmer,58810,2462.09,52040,60950.96,52039.86,True,60950.96,52039.86,True,60950.96,52039.86,True,60950.96,52039.86,True,60950.96,52039.86,True,60950.96,52039.86,True,False
B7712,farmer,112414,3982.67,75024,118715.65,75023.74,True,118715.65,75023.74,True,118715.65,75023.74,True,118715.65,75023.74,True,118715.65,75023.74,True,118715.65,75023.74,True,False
B7713,small_trader,190531,6446.49,51750,56594.96,51750.29,True,56594.96,51750.29,True,56594.96,51750.29,True,56594.96,51750.29,True,56594.96,51750.29,True,56594.96,51750.29,True,False
B7714,small_trader,132683,4412.1,55745,81194.56,55744.9,True,81194.56,55744.9,True,81194.56,55744.9,True,81194.56,55744.9,True,81194.56,55744.9,True,81194.56,55744.9,True,False
B7715,farmer,157536,4975.35,26337,26834.61,26337.2,True,26834.61,26337.2,True,26834.61,26337.2,True,26834.61,26337.2,True,26834.61,26337.2,True,26834.61,26337.2,True,False
B7716,farmer,171452,5557.18,62727,68438.64,62726.57,True,68438.64,62726.57,True,68438.64,62726.57,True,68438.64,62726.57,True,68438.64,62726.57,True,68438.64,62726.57,True,False
B7717,farmer,121295,4116.22,64772,75201.06,64771.75,True,75201.06,64771.75,True,75201.06,64771.75,True,75201.06,64771.75,True,75201.06,64771.75,True,75201.06,64771.75,True,False
B7718,farmer,185844,6282.16,16474,47516.42,16474.43,True,47516.42,16474.43,True,47516.42,16474.43,True,47421.9,16474.43,True,47421.9,16474.43,True,47421.9,16474.43,True,False
B7719,farmer,44923,1399.27,11725,30706.4,11724.76,True,30706.4,11724.76,True,30706.4,11724.76,True,30706.4,11724.76,True,30706.4,11724.76,True,30706.4,11724.76,True,False
B7720,salaried,157330,4814.83,68484,118804.89,68483.74,True,118804.89,68483.74,True,118804.89,68483.74,True,118804.89,68483.74,True,118804.89,68483.74,True,118804.89,68483.74,True,False
B7721,farmer,179946,7959.95,57290,79618.54,57289.7,True,79618.54,57289.7,True,79618.54,57289.7,True,79618.54,57289.7,True,79618.54,57289.7,True,79618.54,57289.7,True,False
B7722,small_trader,127339,5563.81,25426,43627.06,25425.75,True,43627.06,25425.75,True,43627.06,25425.75,True,43627.06,25425.75,True,43627.06,25425.75,True,43627.06,25425.75,True,False
B7723,small_trader,193214,8009.91,20358,36969.81,20357.85,True,36969.81,20357.85,True,36969.81,20357.85,True,36969.81,20357.85,True,36969.81,20357.85,True,36969.81,20357.85,True,False
B7724,salaried,131726,3963.58,42569,64229.25,42568.97,True,64229.25,42568.97,True,64229.25,42568.97,True,64229.25,42568.97,True,64229.25,42568.97,True,64229.25,42568.97,True,False
B7725,salaried,151195,6942.53,62125,88020.19,62125.48,True,88020.19,62125.48,True,88020.19,62125.48,True,88020.19,62125.48,True,88020.19,62125.48,True,88020.19,62125.48,True,False
B7726,small_trader,89700,3470.21,73073,87792.21,73072.58,True,87792.21,73072.58,True,87792.21,73072.58,True,87792.21,73072.58,True,87792.21,73072.58,True,87792.21,73072.58,True,False
B7727,farmer,183523,9141.14,36025,64859.2,36024.58,True,64859.2,36024.58,True,64859.2,36024.58,True,64859.2,36024.58,True,64859.2,36024.58,True,64859.2,36024.58,True,False
B7728,small_trader,127064,6342.35,31391,41764.27,31391.4,True,41764.27,31391.4,True,41764.27,31391.4,True,41764.27,31391.4,True,41764.27,31391.4,True,41764.27,31391.4,True,False
B7729,gig_worker,160152,7834.54,71696,117868.26,71696.31,True,117868.26,71696.31,True,117868.26,71696.31,True,117868.26,71696.31,True,117868.26,71696.31,True,117868.26,71696.31,True,False
B7730,farmer,75550,2381.65,14224,36443.7,14224.48,True,36443.7,14224.48,True,36443.7,14224.48,True,36443.7,14224.48,True,36443.7,14224.48,True,36443.7,14224.48,True,False
B7731,gig_worker,156625,6256.88,7934,24167.14,7933.86,True,24167.14,7933.86,True,24167.14,7933.86,True,24167.14,7933.86,True,24167.14,7933.86,True,24167.14,7933.86,True,False
B7732,gig_worker,155659,6229.7,47667,52303.57,47666.57,True,52303.57,47666.57,True,52303.57,47666.57,True,52303.57,47666.57,True,52303.57,47666.57,True,52303.57,47666.57,True,False
B7733,small_trader,50910,2440.42,51972,88653.57,51972.05,True,88653.57,51972.05,True,88653.57,51972.05,True,88653.57,51972.05,True,88653.57,51972.05,True,88653.57,51972.05,True,False
B7734,gig_worker,25611,1134.88,10431,47196.66,10430.9,True,47196.66,10430.9,True,47196.66,10430.9,True,47196.66,10430.9,True,47196.66,10430.9,True,47196.66,10430.9,True,False
B7735,salaried,199167,9513.52,72242,97722.77,72242.25,True,97722.77,72242.25,True,97722.77,72242.25,True,97722.77,72242.25,True,97722.77,72242.25,True,97722.77,72242.25,True,False
B7736,salaried,133964,4159.64,73837,78264.43,73837.47,True,78264.43,73837.47,True,78264.43,73837.47,True,78264.43,73837.47,True,78264.43,73837.47,True,78264.43,73837.47,True,False
B7737,salaried,70449,2675.4,55708,72977.35,55708.0,True,72977.35,55708.0,True,72977.35,55708.0,True,72977.35,55708.0,True,72977.35,55708.0,True,72977.35,55708.0,True,False
B7738,farmer,194225,6158.22,9078,25218.5,9077.7,True,25218.5,9077.7,True,25218.5,9077.7,True,25218.5,9077.7,True,25218.5,9077.7,True,25218.5,9077.7,True,False
B7739,gig_worker,97734,3799.99,46980,66617.61,46979.89,True,66617.61,46979.89,True,66617.61,46979.89,True,66617.61,46979.89,True,66617.61,46979.89,True,66617.61,46979.89,True,False
B7740,farmer,181614,7445.8,54462,71275.0,54462.36,True,71275.0,54462.36,True,71275.0,54462.36,True,71275.0,54462.36,True,71275.0,54462.36,True,71275.0,54462.36,True,False
B7741,salaried,199751,8041.07,25635,53398.68,25635.0,True,53398.68,25635.0,True,53398.68,25635.0,True,53398.68,25635.0,True,53398.68,25635.0,True,53398.68,25635.0,True,False
B7742,small_trader,114816,4577.6,53873,62848.43,53872.68,True,62848.43,53872.68,True,62848.43,53872.68,True,62848.43,53872.68,True,62848.43,53872.68,True,62848.43,53872.68,True,False
B7743,gig_worker,66576,2956.08,68595,81092.49,68594.65,True,81092.49,68594.65,True,81092.49,68594.65,True,81092.49,68594.65,True,81092.49,68594.65,True,81092.49,68594.65,True,False
B7744,small_trader,33666,1489.38,18608,32340.88,18607.75,True,32340.88,18607.75,True,32340.88,18607.75,True,32340.88,18607.75,True,32340.88,18607.75,True,32340.88,18607.75,True,False
B7745,gig_worker,19667,828.23,36806,51213.1,36806.37,True,51213.1,36806.37,True,51213.1,36806.37,True,51213.1,36806.37,True,51213.1,36806.37,True,51213.1,36806.37,True,False
B7746,salaried,192255,9364.29,23709,26794.66,23709.39,True,26794.66,23709.39,True,26794.66,23709.39,True,26794.66,23709.39,True,26794.66,23709.39,True,26794.66,23709.39,True,False
B7747,small_trader,65628,2229.48,32020,49360.95,32019.74,True,49360.95,32019.74,True,49360.95,32019.74,True,49360.95,32019.74,True,49360.95,32019.74,True,49360.95,32019.74,True,False
B7748,farmer,32015,1486.23,62419,90869.17,62419.28,True,90869.17,62419.28,True,90869.17,62419.28,True,90869.17,62419.28,True,90869.17,62419.28,True,90869.17,62419.28,True,False
B7749,salaried,70112,3439.53,7988,26955.65,7987.65,True,26955.65,7987.65,True,26955.65,7987.65,True,26955.65,7987.65,True,26955.65,7987.65,True,26955.65,7987.65,True,False
B7750,small_trader,146322,6180.11,27703,36106.58,27702.74,True,36106.58,27702.74,True,36106.58,27702.74,True,36106.58,27702.74,True,36106.58,27702.74,True,36106.58,27702.74,True,False
B7751,small_trader,154893,7339.38,44842,72747.18,44842.04,True,72747.18,44842.04,True,72747.18,44842.04,True,72747.18,44842.04,True,72747.18,44842.04,True,72747.18,44842.04,True,False
B7752,small_trader,149672,4629.65,70966,120221.16,70965.88,True,120221.16,70965.88,True,120221.16,70965.88,True,120221.16,70965.88,True,120221.16,70965.88,True,120221.16,70965.88,True,False
B7753,small_trader,154243,6502.7,52338,54346.7,52337.96,True,54346.7,52337.96,True,54346.7,52337.96,True,54346.7,52337.96,True,54346.7,52337.96,True,54346.7,52337.96,True,False
B7754,gig_worker,159667,5856.32,41655,62854.26,41655.43,True,62854.26,41655.43,True,62854.26,41655.43,True,62854.26,41655.43,True,62854.26,41655.43,True,62854.26,41655.43,True,False
B7755,gig_worker,67775,2365.25,21704,36565.21,21704.08,True,36565.21,21704.08,True,36565.21,21704.08,True,36565.21,21704.08,True,36565.21,21704.08,True,36565.21,21704.08,True,False
B7756,gig_worker,194496,5900.96,18019,53477.21,18019.02,True,53477.21,18019.02,True,53477.21,18019.02,True,53477.21,18019.02,True,53477.21,18019.02,True,53477.21,18019.02,True,False
B7757,salaried,20565,977.4,7735,22165.01,7735.06,True,22165.01,7735.06,True,22165.01,7735.06,True,22165.01,7735.06,True,22165.01,7735.06,True,22165.01,7735.06,True,False
B7758,gig_worker,81564,2557.72,52724,55597.56,52724.04,True,55597.56,52724.04,True,55597.56,52724.04,True,55597.56,52724.04,True,55597.56,52724.04,True,55597.56,52724.04,True,False
B7759,gig_worker,172109,6858.61,70818,94483.12,70817.98,True,94483.12,70817.98,True,94483.12,70817.98,True,94483.12,70817.98,True,94483.12,70817.98,True,94483.12,70817.98,True,False
B7760,small_trader,144549,4548.84,30235,53740.98,30235.31,True,53740.98,30235.31,True,53740.98,30235.31,True,53740.98,30235.31,True,53740.98,30235.31,True,53740.98,30235.31,True,False
B7761,salaried,40347,1309.3,73227,124424.58,73226.66,True,124424.58,73226.66,True,124424.58,73226.66,True,124424.58,73226.66,True,124424.58,73226.66,True,124424.58,73226.66,True,False
B7762,small_trader,123687,5189.48,66644,68849.17,66644.08,True,68849.17,66644.08,True,68849.17,66644.08,True,68849.17,66644.08,True,68849.17,66644.08,True,68849.17,66644.08,True,False
B7763,farmer,56637,2223.59,40343,70097.24,40342.56,True,70097.24,40342.56,True,70097.24,40342.56,True,70097.24,40342.56,True,70097.24,40342.56,True,70097.24,40342.56,True,False
B7764,salaried,153377,7613.74,48614,63821.9,48613.53,True,63821.9,48613.53,True,63821.9,48613.53,True,63821.9,48613.53,True,63821.9,48613.53,True,63821.9,48613.53,True,False
B7765,gig_worker,89158,2790.82,31016,45056.34,31016.0,True,45056.34,31016.0,True,45056.34,31016.0,True,45056.34,31016.0,True,45056.34,31016.0,True,45056.34,31016.0,True,False
B7766,salaried,41557,1784.73,26882,46686.5,26881.6,True,46686.5,26881.6,True,46686.5,26881.6,True,46686.5,26881.6,True,46686.5,26881.6,True,46686.5,26881.6,True,False
B7767,small_trader,135058,4585.63,51847,72803.77,51847.19,True,72803.77,51847.19,True,72803.77,51847.19,True,72803.77,51847.19,True,72803.77,51847.19,True,72803.77,51847.19,True,False
B7768,farmer,152209,5312.35,61098,103889.27,61097.77,True,103889.27,61097.77,True,103889.27,61097.77,True,103889.27,61097.77,True,103889.27,61097.77,True,103889.27,61097.77,True,False
B7769,salaried,66333,2770.85,42891,57036.79,42891.46,True,57036.79,42891.46,True,57036.79,42891.46,True,57036.79,42891.46,True,57036.79,42891.46,True,57036.79,42891.46,True,False
B7770,small_trader,62245,1880.06,53599,84484.04,53598.96,True,84484.04,53598.96,True,84484.04,53598.96,True,84484.04,53598.96,True,84484.04,53598.96,True,84484.04,53598.96,True,False
B7771,salaried,189513,8974.88,63876,65016.39,63876.2,True,65016.39,63876.2,True,65016.39,63876.2,True,65016.39,63876.2,True,65016.39,63876.2,True,65016.39,63876.2,True,False
B7772,small_trader,170686,5532.25,56056,91940.34,56055.67,True,91940.34,56055.67,True,91940.34,56055.67,True,91940.34,56055.67,True,91940.34,56055.67,True,91940.34,56055.67,True,False
B7773,small_trader,18493,851.8,61612,72657.95,61611.58,True,72657.95,61611.58,True,72657.95,61611.58,True,72657.95,61611.58,True,72657.95,61611.58,True,72657.95,61611.58,True,False
B7774,farmer,168909,7767.05,34912,57002.17,34912.46,True,57002.17,34912.46,True,57002.17,34912.46,True,57002.17,34912.46,True,57002.17,34912.46,True,57002.17,34912.46,True,False
B7775,gig_worker,39504,1661.01,71284,89987.24,71283.77,True,89987.24,71283.77,True,89987.24,71283.77,True,89987.24,71283.77,True,89987.24,71283.77,True,89987.24,71283.77,True,False
B7776,salaried,117606,4909.06,31242,34682.48,31241.81,True,34682.48,31241.81,True,34682.48,31241.81,True,34682.48,31241.81,True,34682.48,31241.81,True,34682.48,31241.81,True,False
B7777,salaried,116062,5579.43,24095,40772.66,24095.48,True,40772.66,24095.48,True,40772.66,24095.48,True,40772.66,24095.48,True,40772.66,24095.48,True,40772.66,24095.48,True,False
B7778,salaried,126611,3852.53,62825,91193.35,62824.57,True,91193.35,62824.57,True,91193.35,62824.57,True,91193.35,62824.57,True,91193.35,62824.57,True,91193.35,62824.57,True,False
B7779,salaried,89245,4058.72,24206,37749.97,24205.92,True,37749.97,24205.92,True,37749.97,24205.92,True,37749.97,24205.92,True,37749.97,24205.92,True,37749.97,24205.92,True,False
B7780,salaried,73082,3069.78,64496,95585.33,64495.66,True,95585.33,64495.66,True,95585.33,64495.66,True,95585.33,64495.66,True,95585.33,64495.66,True,95585.33,64495.66,True,False
B7781,gig_worker,15407,641.33,36254,41623.59,36254.14,True,41623.59,36254.14,True,41623.59,36254.14,True,41623.59,36254.14,True,41623.59,36254.14,True,41623.59,36254.14,True,False
B7782,salaried,157334,5609.25,34873,59907.44,34872.67,True,59907.44,34872.67,True,59907.44,34872.67,True,59907.44,34872.67,True,59907.44,34872.67,True,59907.44,34872.67,True,False
B7783,small_trader,93053,3291.53,20266,20464.59,20266.36,True,20464.59,20266.36,True,20464.59,20266.36,True,20464.59,20266.36,True,20464.59,20266.36,True,20464.59,20266.36,True,False
B7784,gig_worker,141118,5784.39,28165,33459.91,28164.69,True,33459.91,28164.69,True,33459.91,28164.69,True,33459.91,28164.69,True,33459.91,28164.69,True,33459.91,28164.69,True,False
B7785,small_trader,94922,3536.18,60256,72373.91,60255.88,True,72373.91,60255.88,True,72373.91,60255.88,True,72373.91,60255.88,True,72373.91,60255.88,True,72373.91,60255.88,True,False
B7786,farmer,101181,4243.14,35371,58558.96,35370.57,True,58558.96,35370.57,True,58558.96,35370.57,True,58558.96,35370.57,True,58558.96,35370.57,True,58558.96,35370.57,True,False
B7787,farmer,157403,4786.4,72925,87047.75,72925.09,True,87047.75,72925.09,True,87047.75,72925.09,True,87047.75,72925.09,True,87047.75,72925.09,True,87047.75,72925.09,True,False
B7788,salaried,48787,2296.44,66167,92555.54,66166.96,True,92555.54,66166.96,True,92555.54,66166.96,True,92555.54,66166.96,True,92555.54,66166.96,True,92555.54,66166.96,True,False
B7789,gig_worker,150818,5386.02,75216,117615.02,75215.65,True,117615.02,75215.65,True,117615.02,75215.65,True,117615.02,75215.65,True,117615.02,75215.65,True,117615.02,75215.65,True,False
B7790,farmer,147003,5929.14,27411,45304.79,27410.78,True,45304.79,27410.78,True,45304.79,27410.78,True,45304.79,27410.78,True,45304.79,27410.78,True,45304.79,27410.78,True,False
B7791,gig_worker,65632,3074.15,38236,46624.46,38236.41,True,46624.46,38236.41,True,46624.46,38236.41,True,46624.46,38236.41,True,46624.46,38236.41,True,46624.46,38236.41,True,False
B7792,farmer,137226,5385.62,36949,47819.15,36948.93,True,47819.15,36948.93,True,47819.15,36948.93,True,47819.15,36948.93,True,47819.15,36948.93,True,47819.15,36948.93,True,False
B7793,farmer,164073,5688.78,34609,35852.48,34608.97,True,35852.48,34608.97,True,35852.48,34608.97,True,35852.48,34608.97,True,35852.48,34608.97,True,35852.48,34608.97,True,False
B7794,small_trader,89825,3078.69,34569,60282.54,34568.64,True,60282.54,34568.64,True,60282.54,34568.64,True,60282.54,34568.64,True,60282.54,34568.64,True,60282.54,34568.64,True,False
B7795,gig_worker,164010,6995.13,13566,49854.95,13566.02,True,49854.95,13566.02,True,49854.95,13566.02,True,49854.95,13566.02,True,49854.95,13566.02,True,49854.95,13566.02,True,False
B7796,small_trader,114599,4545.32,74526,105988.99,74526.31,True,105988.99,74526.31,True,105988.99,74526.31,True,105988.99,74526.31,True,105988.99,74526.31,True,105988.99,74526.31,True,False
B7797,small_trader,71473,2570.19,62845,89538.88,62844.73,True,89538.88,62844.73,True,89538.88,62844.73,True,89538.88,62844.73,True,89538.88,62844.73,True,89538.88,62844.73,True,False
B7798,salaried,14948,667.43,36629,47932.07,36628.7,True,47932.07,36628.7,True,47932.07,36628.7,True,47932.07,36628.7,True,47932.07,36628.7,True,47932.07,36628.7,True,False
B7799,gig_worker,156137,5369.67,44901,71992.51,44900.62,True,71992.51,44900.62,True,71992.51,44900.62,True,71992.51,44900.62,True,71992.51,44900.62,True,71992.51,44900.62,True,False
B7800,gig_worker,120299,3628.07,72609,80679.28,72609.12,True,80679.28,72609.12,True,80679.28,72609.12,True,80679.28,72609.12,True,80679.28,72609.12,True,80679.28,72609.12,True,False
B7801,gig_worker,106403,4560.31,62811,80126.02,62811.12,True,80126.02,62811.12,True,80126.02,62811.12,True,80126.02,62811.12,True,80126.02,62811.12,True,80126.02,62811.12,True,False
B7802,gig_worker,181056,5869.16,33215,48875.13,33215.43,True,48875.13,33215.43,True,48875.13,33215.43,True,48875.13,33215.43,True,48875.13,33215.43,True,48875.13,33215.43,True,False
B7803,small_trader,187799,7876.24,40516,49375.76,40516.39,True,49375.76,40516.39,True,49375.76,40516.39,True,49375.76,40516.39,True,49375.76,40516.39,True,49375.76,40516.39,True,False
B7804,small_trader,93949,4660.59,59679,81189.9,59679.26,True,81189.9,59679.26,True,81189.9,59679.26,True,81189.9,59679.26,True,81189.9,59679.26,True,81189.9,59679.26,True,False
B7805,small_trader,28217,1346.58,35493,54720.75,35493.12,True,54720.75,35493.12,True,54720.75,35493.12,True,54720.75,35493.12,True,54720.75,35493.12,True,54720.75,35493.12,True,False
B7806,small_trader,101445,4234.77,43013,69835.78,43013.43,True,69835.78,43013.43,True,69835.78,43013.43,True,69835.78,43013.43,True,69835.78,43013.43,True,69835.78,43013.43,True,False
B7807,gig_worker,86527,2843.98,73775,95388.52,73775.05,True,95388.52,73775.05,True,95388.52,73775.05,True,95388.52,73775.05,True,95388.52,73775.05,True,95388.52,73775.05,True,False
B7808,small_trader,190757,7787.26,18709,34921.33,18708.59,True,34921.33,18708.59,True,34921.33,18708.59,True,34921.33,18708.59,True,34921.33,18708.59,True,34921.33,18708.59,True,False
B7809,farmer,19967,704.35,50059,66076.47,50058.93,True,66076.47,50058.93,True,66076.47,50058.93,True,66076.47,50058.93,True,66076.47,50058.93,True,66076.47,50058.93,True,False
B7810,farmer,138509,5759.13,42638,53986.41,42637.92,True,53986.41,42637.92,True,53986.41,42637.92,True,53986.41,42637.92,True,53986.41,42637.92,True,53986.41,42637.92,True,False
B7811,salaried,138524,5792.24,17825,57713.26,17825.02,True,57713.26,17825.02,True,57713.26,17825.02,True,57713.26,17825.02,True,57713.26,17825.02,True,57713.26,17825.02,True,False
B7812,gig_worker,11438,558.4,38096,44875.94,38096.19,True,44875.94,38096.19,True,44875.94,38096.19,True,44875.94,38096.19,True,44875.94,38096.19,True,44875.94,38096.19,True,False
B7813,gig_worker,46973,1726.65,18029,43685.28,18028.63,True,43685.28,18028.63,True,43685.28,18028.63,True,43685.28,18028.63,True,43685.28,18028.63,True,43685.28,18028.63,True,False
B7814,salaried,180085,6599.9,17834,43322.94,17833.67,True,43322.94,17833.67,True,43322.94,17833.67,True,43322.94,17833.67,True,43322.94,17833.67,True,43322.94,17833.67,True,False
B7815,farmer,88009,2961.88,13277,60778.67,13276.57,True,60778.67,13276.57,True,60778.67,13276.57,True,60778.67,13276.57,True,60778.67,13276.57,True,60778.67,13276.57,True,False
B7816,gig_worker,101809,4191.75,36518,45443.79,36518.3,True,45443.79,36518.3,True,45443.79,36518.3,True,45443.79,36518.3,True,45443.79,36518.3,True,45443.79,36518.3,True,False
B7817,salaried,73138,2292.0,10835,23367.72,10835.23,True,23367.72,10835.23,True,23367.72,10835.23,True,23367.72,10835.23,True,23367.72,10835.23,True,23367.72,10835.23,True,False
B7818,gig_worker,196563,6177.76,44284,62661.44,44284.04,True,62661.44,44284.04,True,62661.44,44284.04,True,62661.44,44284.04,True,62661.44,44284.04,True,62661.44,44284.04,True,False
B7819,small_trader,111336,4927.7,14517,55759.78,14517.41,True,55759.78,14517.41,True,55759.78,14517.41,True,55759.78,14517.41,True,55759.78,14517.41,True,55759.78,14517.41,True,False
B7820,small_trader,74839,2850.94,44427,72919.51,44427.14,True,72919.51,44427.14,True,72919.51,44427.14,True,72919.51,44427.14,True,72919.51,44427.14,True,72919.51,44427.14,True,False
B7821,small_trader,46008,1628.02,34025,35363.07,34025.05,True,35363.07,34025.05,True,35363.07,34025.05,True,35363.07,34025.05,True,35363.07,34025.05,True,35363.07,34025.05,True,False
B7822,salaried,68839,2866.48,35639,48419.78,35638.52,True,48419.78,35638.52,True,48419.78,35638.52,True,48042.99,35638.52,True,48042.99,35638.52,True,48042.99,35638.52,True,False
B7823,farmer,56907,2348.62,23149,36882.96,23149.48,True,36882.96,23149.48,True,36882.96,23149.48,True,36882.96,23149.48,True,36882.96,23149.48,True,36882.96,23149.48,True,False
B7824,small_trader,145571,7253.54,45651,66473.95,45650.69,True,66473.95,45650.69,True,66473.95,45650.69,True,66473.95,45650.69,True,66473.95,45650.69,True,66473.95,45650.69,True,False
B7825,small_trader,88377,2889.9,28751,54849.3,28750.53,True,54849.3,28750.53,True,54849.3,28750.53,True,54849.3,28750.53,True,54849.3,28750.53,True,54849.3,28750.53,True,False
B7826,farmer,13823,475.3,48903,65196.96,48902.61,True,65196.96,48902.61,True,65196.96,48902.61,True,65196.96,48902.61,True,65196.96,48902.61,True,65196.96,48902.61,True,False
B7827,small_trader,92661,2867.47,50678,84780.6,50678.39,True,84780.6,50678.39,True,84780.6,50678.39,True,84780.6,50678.39,True,84780.6,50678.39,True,84780.6,50678.39,True,False
B7828,salaried,51394,2546.08,55545,92937.22,55544.73,True,92937.22,55544.73,True,92937.22,55544.73,True,92937.22,55544.73,True,92937.22,55544.73,True,92937.22,55544.73,True,False
B7829,farmer,191398,7865.8,70923,98063.84,70923.16,True,98063.84,70923.16,True,98063.84,70923.16,True,98063.84,70923.16,True,98063.84,70923.16,True,98063.84,70923.16,True,False
B7830,farmer,30913,1492.08,62434,95891.89,62433.68,True,95891.89,62433.68,True,95891.89,62433.68,True,95891.89,62433.68,True,95891.89,62433.68,True,95891.89,62433.68,True,False
B7831,farmer,24197,1047.09,53889,74240.31,53889.0,True,74240.31,53889.0,True,74240.31,53889.0,True,74240.31,53889.0,True,74240.31,53889.0,True,74240.31,53889.0,True,False
B7832,salaried,195503,9220.35,26008,65925.25,26007.63,True,65925.25,26007.63,True,65925.25,26007.63,True,65925.25,26007.63,True,65925.25,26007.63,True,65925.25,26007.63,True,False
B7833,salaried,63092,2064.69,43126,51680.14,43125.8,True,51680.14,43125.8,True,51680.14,43125.8,True,51680.14,43125.8,True,51680.14,43125.8,True,51680.14,43125.8,True,False
B7834,gig_worker,51841,2365.29,32040,42163.19,32039.9,True,42163.19,32039.9,True,42163.19,32039.9,True,42163.19,32039.9,True,42163.19,32039.9,True,42163.19,32039.9,True,False
B7835,salaried,17136,696.01,63850,83647.42,63850.27,True,83647.42,63850.27,True,83647.42,63850.27,True,83647.42,63850.27,True,83647.42,63850.27,True,83647.42,63850.27,True,False
B7836,small_trader,102025,3061.16,19015,41538.36,19014.96,True,41538.36,19014.96,True,41538.36,19014.96,True,41538.36,19014.96,True,41538.36,19014.96,True,41538.36,19014.96,True,False
B7837,small_trader,19981,911.95,63998,91677.73,63998.17,True,91677.73,63998.17,True,91677.73,63998.17,True,91677.73,63998.17,True,91677.73,63998.17,True,91677.73,63998.17,True,False
B7838,gig_worker,60031,1805.18,27820,34600.93,27819.91,True,34600.93,27819.91,True,34600.93,27819.91,True,34600.93,27819.91,True,34600.93,27819.91,True,34600.93,27819.91,True,False
B7839,gig_worker,110166,5092.46,43141,78054.22,43141.17,True,78054.22,43141.17,True,78054.22,43141.17,True,78054.22,43141.17,True,78054.22,43141.17,True,78054.22,43141.17,True,False
B7840,small_trader,42368,1413.04,10211,59293.02,10210.97,True,59293.02,10210.97,True,59293.02,10210.97,True,59293.02,10210.97,True,59293.02,10210.97,True,59293.02,10210.97,True,False
B7841,gig_worker,106648,4057.53,64596,90736.27,64596.5,True,90736.27,64596.5,True,90736.27,64596.5,True,90736.27,64596.5,True,90736.27,64596.5,True,90736.27,64596.5,True,False
B7842,salaried,168273,6922.95,52885,64276.81,52885.14,True,64276.81,52885.14,True,64276.81,52885.14,True,64276.81,52885.14,True,64276.81,52885.14,True,64276.81,52885.14,True,False
B7843,small_trader,104326,5008.49,27382,32779.87,27381.97,True,32779.87,27381.97,True,32779.87,27381.97,True,32757.58,27381.97,True,32757.58,27381.97,True,32757.58,27381.97,True,False
B7844,salaried,120187,5456.27,33217,42159.84,33217.35,True,42159.84,33217.35,True,42159.84,33217.35,True,42159.84,33217.35,True,42159.84,33217.35,True,42159.84,33217.35,True,False
