borrower_id,borrower_type,loan_amount,emi_amount,avg_monthly_income,month1_balance,month1_income,month1_paid,month2_balance,month2_income,month2_paid,month3_balance,month3_income,month3_paid,month4_balance,month4_income,month4_paid,month5_balance,month5_income,month5_paid,month6_balance,month6_income,month6_paid,defaulted,actual_default_late_period,predicted_default,default_probability,pilot_health_score,pilot_risk_bucket,prediction_result
B8009,farmer,93629,4612.57,30340,15946.63,30439.55,True,16169.89,31373.47,True,16011.81,32097.63,True,15694.96,32627.44,True,15497.84,32491.51,True,15331.3,33993.43,True,False,False,False,0.0,100.0,Green,Correctly Cleared
B8010,farmer,18510,743.18,50406,26480.09,49167.46,True,26877.05,49313.51,True,25546.6,50634.29,True,29069.33,52154.77,True,28254.52,52365.07,True,28842.69,52673.98,True,False,False,False,0.0001,99.99,Green,Correctly Cleared
B8011,small_trader,113905,4900.79,72012,67793.8,75348.19,True,68058.6,75133.57,True,71524.63,75855.44,True,73234.69,73080.72,True,75205.84,72895.78,True,77617.29,73211.92,True,False,False,False,0.0,100.0,Green,Correctly Cleared
B8012,gig_worker,187699,8657.04,37625,32347.41,36681.24,True,32924.47,36072.36,True,35833.26,36178.98,True,36277.03,35935.29,True,37696.11,37498.3,True,38505.79,36905.48,True,False,False,False,0.0001,99.99,Green,Correctly Cleared
B8013,gig_worker,24372,817.42,57542,27420.33,57208.35,True,27387.95,55429.1,True,28711.66,56425.95,True,30488.87,54545.64,True,30532.61,56496.88,True,30844.25,55147.69,True,False,False,False,0.0,100.0,Green,Correctly Cleared
B8014,salaried,171897,5332.89,79107,78997.17,86552.56,True,62972.83,85929.52,True,42489.02,71097.36,True,31755.23,51757.81,True,5215.09,56038.49,False,8839.25,36860.21,False,True,True,True,1.0,0.0,Red,Correctly Predicted Default
B8015,farmer,159268,7139.81,41512,32825.43,41292.11,True,32645.44,40660.24,True,31222.76,40656.47,True,31534.04,39375.1,True,31241.69,39285.16,True,30964.62,38312.54,True,False,False,False,0.0007,99.93,Green,Correctly Cleared
B8016,gig_worker,95059,3957.88,47435,28551.82,45733.63,True,30292.94,45202.03,True,28667.57,47167.58,True,27439.02,45709.74,True,29287.01,47021.22,True,27969.86,46254.1,True,False,False,False,0.0002,99.98,Green,Correctly Cleared
B8017,farmer,64628,2572.33,30388,15234.11,29561.96,True,15548.63,31618.51,True,15906.15,31651.83,True,14642.68,33102.21,True,14814.05,33541.52,True,15311.65,35392.06,True,False,False,False,0.0,100.0,Green,Correctly Cleared
B8018,farmer,83735,2687.87,13257,8976.81,13022.88,True,8365.79,13189.29,True,8760.34,13727.29,True,8261.46,14147.69,True,8118.93,14255.2,True,8086.89,14657.39,True,False,False,False,0.0002,99.98,Green,Correctly Cleared
B8019,gig_worker,39827,1398.2,20932,18428.81,20438.37,True,14669.76,18202.14,True,14597.63,15462.11,True,2702.93,13361.73,False,1127.36,13765.28,True,1959.87,9373.53,False,True,True,True,0.9999,0.01,Red,Correctly Predicted Default
B8020,small_trader,168207,5989.84,15925,13250.97,16445.23,True,12722.72,16995.26,True,13411.01,17658.21,True,12978.54,17398.34,True,12912.14,18865.12,True,12677.21,19264.73,True,False,False,False,0.0001,99.99,Green,Correctly Cleared
B8021,salaried,108140,4758.19,22409,15546.9,21937.56,True,15942.1,21698.36,True,15420.59,21870.8,True,15005.65,22519.28,True,15306.78,22428.38,True,15494.13,22726.28,True,False,False,False,0.0001,99.99,Green,Correctly Cleared
B8022,salaried,142158,5534.56,36862,28031.3,38045.51,True,27071.53,38762.02,True,27782.52,38953.52,True,27834.29,40103.77,True,27339.73,40576.89,True,26271.65,41868.08,True,False,False,False,0.0001,99.99,Green,Correctly Cleared
B8023,salaried,121906,4923.4,39726,23808.96,39698.41,True,23848.04,39212.09,True,22669.39,39412.55,True,21581.18,39417.75,True,20300.91,39549.8,True,20713.46,39344.68,True,False,False,False,0.0003,99.97,Green,Correctly Cleared
B8024,gig_worker,160535,6770.39,34597,21093.03,33095.36,True,21629.09,33799.79,True,23019.46,35775.05,True,24485.06,36367.03,True,23846.64,36788.79,True,24804.24,38834.94,True,False,False,False,0.0,100.0,Green,Correctly Cleared
B8025,salaried,55617,2564.71,65725,46233.46,67749.87,True,48257.39,67297.66,True,49444.32,66051.64,True,48414.38,65176.14,True,52582.73,64291.88,True,53676.54,64584.32,True,False,False,False,0.0,100.0,Green,Correctly Cleared
B8026,gig_worker,91964,3074.39,10533,7625.81,10536.79,True,7771.19,10842.96,True,7611.74,11460.6,True,7156.76,11423.56,True,6934.89,11871.42,True,7122.77,12271.85,True,False,False,False,0.0002,99.98,Green,Correctly Cleared
B8027,farmer,145483,6578.66,20122,13909.03,20191.6,True,13297.74,19715.4,True,12330.19,19832.52,True,13209.59,19851.84,True,12666.87,19361.58,True,11805.02,19402.04,True,False,False,False,0.0105,98.95,Green,Correctly Cleared
B8028,farmer,108319,3515.44,63267,39637.6,64404.03,True,39416.75,64298.3,True,39607.39,66856.48,True,37183.35,71494.88,True,39343.27,71344.57,True,36570.52,73074.62,True,False,False,False,0.0,100.0,Green,Correctly Cleared
B8029,gig_worker,58471,2293.0,62050,33556.65,59058.96,True,34292.87,60141.36,True,32812.49,60178.72,True,29945.54,61457.39,True,28440.5,61567.62,True,27697.64,62628.56,True,False,False,False,0.0001,99.99,Green,Correctly Cleared
B8030,gig_worker,99377,3727.55,56522,26463.74,54121.96,True,25881.16,56074.12,True,25912.49,58110.64,True,24616.96,59736.46,True,24523.37,62723.43,True,24758.91,64826.2,True,False,False,False,0.0001,99.99,Green,Correctly Cleared
B8031,farmer,168312,7804.75,56926,46667.94,56900.72,True,43876.38,56514.35,True,47007.28,55565.61,True,48057.33,57064.87,True,46208.59,57958.12,True,46061.67,57420.07,True,False,False,False,0.0003,99.97,Green,Correctly Cleared
B8032,gig_worker,62599,2807.82,66502,40091.48,66615.36,True,39711.3,66571.91,True,39677.7,67051.05,True,36900.27,67992.24,True,38175.42,67795.2,True,38022.25,68815.19,True,False,False,False,0.0001,99.99,Green,Correctly Cleared
B8033,salaried,63391,2394.03,68872,59449.02,70383.79,True,57592.27,71576.35,True,59287.87,73554.41,True,64817.66,73286.41,True,68992.41,74798.11,True,65889.79,75241.85,True,False,False,False,0.0001,99.99,Green,Correctly Cleared
B8034,farmer,47698,1794.83,68201,37596.59,68634.03,True,36657.35,68773.68,True,36225.91,70374.92,True,34721.0,73839.14,True,33705.98,75033.69,True,31831.65,76425.13,True,False,False,False,0.0001,99.99,Green,Correctly Cleared
B8035,salaried,132004,5269.38,47908,39422.15,46370.48,True,36336.71,47962.3,True,37901.72,49427.74,True,35320.16,51253.63,True,33059.33,52874.59,True,32137.97,53618.78,True,False,False,False,0.0008,99.92,Green,Correctly Cleared
B8036,farmer,37666,1693.2,49859,35410.77,48311.26,True,36415.88,48207.16,True,34669.23,49938.85,True,36478.62,49732.5,True,33655.71,50979.02,True,33819.94,51326.41,True,False,False,False,0.0002,99.98,Green,Correctly Cleared
B8037,farmer,142187,6223.67,68053,40525.37,67723.09,True,42007.7,66080.87,True,41863.51,67237.79,True,46145.72,66787.9,True,48042.7,65618.45,True,47950.13,65660.92,True,False,False,False,0.0,100.0,Green,Correctly Cleared
B8038,small_trader,23351,1003.09,33424,23392.32,32864.75,True,23919.03,33102.16,True,22597.03,33344.22,True,22538.19,32511.61,True,23528.31,32303.14,True,22132.8,32887.12,True,False,False,False,0.0001,99.99,Green,Correctly Cleared
B8039,small_trader,193579,6513.23,36570,20304.25,37300.82,True,20120.67,38413.41,True,19156.93,36756.29,True,19260.79,37493.89,True,18969.39,38114.53,True,18197.89,38219.79,True,False,False,False,0.0004,99.96,Green,Correctly Cleared
B8040,farmer,89710,4231.4,21974,16540.35,22868.85,True,16027.49,22831.24,True,15838.41,22338.31,True,14233.89,22243.07,True,14614.77,22569.66,True,14306.42,22095.05,True,False,False,False,0.0005,99.95,Green,Correctly Cleared
B8041,salaried,157233,7361.82,25662,17562.19,26771.43,True,17508.7,27151.23,True,16106.76,27050.53,True,17022.94,26509.61,True,16885.47,26957.34,True,17320.66,26786.67,True,False,False,False,0.0016,99.84,Green,Correctly Cleared
B8042,farmer,54077,2589.75,25849,17400.98,24662.63,True,16948.46,23889.3,True,17822.59,23866.54,True,17996.41,23134.24,True,18634.66,22729.86,True,19126.97,22591.04,True,False,False,False,0.0001,99.99,Green,Correctly Cleared
B8043,small_trader,68114,2443.42,64790,52595.35,66926.97,True,55042.55,68272.61,True,54473.66,66439.06,True,53536.7,64085.81,True,57273.24,64828.25,True,57797.62,65714.13,True,False,False,False,0.0,100.0,Green,Correctly Cleared
B8044,farmer,198058,6984.51,73704,51209.66,72228.73,True,36648.91,80936.93,True,28970.88,59252.94,True,11885.95,55113.77,True,1656.62,28867.26,False,7462.05,22520.66,False,True,True,True,1.0,0.0,Red,Correctly Predicted Default
B8045,salaried,181367,8268.97,79881,46747.32,86771.07,True,32854.4,63359.35,True,28399.41,74769.43,True,12335.93,32049.07,False,1774.36,28232.46,False,8460.18,38009.06,False,True,True,True,1.0,0.0,Red,Correctly Predicted Default
B8046,farmer,197116,9214.21,19479,9303.51,19867.33,True,10114.52,19538.22,True,10041.18,19565.24,True,9858.11,19571.39,True,11363.52,19440.52,True,11158.0,19460.95,True,False,False,False,0.0,100.0,Green,Correctly Cleared
B8047,salaried,188345,9185.85,26358,11801.23,25279.11,True,12150.86,25004.93,True,11963.05,24453.7,True,12029.95,23729.86,True,12068.26,23330.47,True,12226.54,22838.92,True,False,False,False,0.0001,99.99,Green,Correctly Cleared
B8048,farmer,136098,5077.98,51862,31294.37,49557.8,True,30851.43,49064.04,True,32471.54,46133.62,True,31880.32,47854.79,True,31056.5,45925.37,True,32204.59,45632.43,True,False,False,False,0.0003,99.97,Green,Correctly Cleared
B8049,farmer,74729,3720.34,25339,20253.44,24426.6,True,19305.96,24819.62,True,19167.24,26569.14,True,18238.84,27664.59,True,16841.28,27324.91,True,17658.43,29013.84,True,False,False,False,0.0004,99.96,Green,Correctly Cleared
B8050,gig_worker,163524,5439.91,67655,42107.22,66316.03,True,42858.67,68270.43,True,42853.87,69491.05,True,43679.02,69290.59,True,42511.8,71433.39,True,42356.99,72977.93,True,False,False,False,0.0,100.0,Green,Correctly Cleared
B8051,salaried,115043,5724.01,17247,15356.2,17714.96,True,15928.95,17333.64,True,15453.49,17227.9,True,17328.07,16980.78,True,17407.16,16496.09,True,17640.02,16696.06,True,False,False,False,0.0002,99.98,Green,Correctly Cleared
B8052,gig_worker,124542,5673.14,64464,46140.78,63541.94,True,48465.39,63437.79,True,51482.26,61253.87,True,53381.33,62267.82,True,52554.25,61431.24,True,54679.05,60057.7,True,False,False,False,0.0001,99.99,Green,Correctly Cleared
B8053,small_trader,106163,5302.92,44247,26218.53,44708.01,True,25854.65,45150.04,True,27459.48,44137.1,True,26746.37,44948.56,True,27781.61,43158.57,True,26249.24,44161.93,True,False,False,False,0.0,100.0,Green,Correctly Cleared
B8054,small_trader,161000,7712.93,67666,34153.27,67055.38,True,32613.78,66531.83,True,35050.06,66911.99,True,32855.2,67582.52,True,32087.75,67119.52,True,31991.72,67747.92,True,False,False,False,0.0,100.0,Green,Correctly Cleared
B8055,salaried,188696,8293.61,63981,28918.29,63479.71,True,28724.57,63999.17,True,29439.16,64831.98,True,28629.23,66571.07,True,27025.91,67349.56,True,26895.21,69288.7,True,False,False,False,0.0,100.0,Green,Correctly Cleared
B8056,farmer,73627,3019.48,33824,15085.94,32909.95,True,14552.05,34595.25,True,14904.22,34721.96,True,14644.72,37515.38,True,14782.96,37245.89,True,14601.41,38276.23,True,False,False,False,0.0001,99.99,Green,Correctly Cleared
B8057,small_trader,163504,5067.77,57992,33716.28,59026.56,True,34205.74,55881.96,True,33103.2,57338.69,True,34567.25,55988.19,True,33832.04,53320.19,True,33113.43,53453.17,True,False,False,False,0.0003,99.97,Green,Correctly Cleared
B8058,salaried,154615,5553.45,72763,63682.41,75119.44,True,63678.48,73388.55,True,59609.21,71465.3,True,59829.09,69047.1,True,58483.67,67908.73,True,56146.42,68548.45,True,False,False,False,0.0051,99.49,Green,Correctly Cleared
B8059,gig_worker,71727,2610.54,42788,23659.04,41543.71,True,23139.32,40209.99,True,21922.1,41532.17,True,22127.81,40632.97,True,21682.77,39081.71,True,21529.25,38491.63,True,False,False,False,0.0019,99.81,Green,Correctly Cleared
B8060,salaried,93676,3629.26,57969,34553.04,58994.73,True,34532.89,59773.11,True,35183.39,59524.29,True,34326.75,61007.6,True,33364.7,61722.11,True,31887.04,61778.36,True,False,False,False,0.0,100.0,Green,Correctly Cleared
B8061,salaried,95706,4579.56,23198,18075.79,24072.92,True,19186.73,24460.51,True,20294.73,25646.78,True,19375.83,26290.99,True,21449.71,28177.73,True,21336.28,28730.48,True,False,False,False,0.0,100.0,Green,Correctly Cleared
B8062,gig_worker,102750,4659.12,62586,54240.29,65154.87,True,53191.2,64635.29,True,48455.97,63310.11,True,47974.71,63975.68,True,51163.65,66033.51,True,48093.9,63338.52,True,False,False,False,0.0448,95.52,Green,Correctly Cleared
B8063,salaried,169324,5309.02,36591,18790.14,36736.73,True,17674.32,37241.06,True,18246.24,37808.91,True,17656.6,36532.14,True,17615.12,37499.06,True,17566.93,37345.75,True,False,False,False,0.0001,99.99,Green,Correctly Cleared
B8064,small_trader,98180,4051.86,20968,16252.65,22251.17,True,16625.15,19230.59,True,9356.12,11973.97,True,2088.43,18529.75,False,932.8,16617.05,False,3626.56,8592.13,False,True,True,True,1.0,0.0,Red,Correctly Predicted Default
B8065,gig_worker,43058,1575.36,58549,35277.26,56401.45,True,34666.82,55824.25,True,28961.2,54932.78,True,31151.85,55435.28,True,28915.48,55037.63,True,29389.06,54844.59,True,False,False,False,0.4025,59.75,Yellow,Correctly Cleared
B8066,small_trader,110629,5137.38,65674,36209.01,62900.65,True,36575.68,62608.07,True,38498.37,63907.58,True,40065.0,66443.43,True,40585.48,67578.53,True,42233.52,68717.65,True,False,False,False,0.0,100.0,Green,Correctly Cleared
B8067,small_trader,81680,4083.74,26172,17747.06,25714.25,True,17044.64,25497.48,True,16712.79,25646.28,True,17436.8,25966.62,True,15677.83,26361.42,True,15159.29,25951.96,True,False,False,False,0.0003,99.97,Green,Correctly Cleared
B8068,gig_worker,86132,3236.16,54932,41411.52,53452.71,True,39974.73,54004.96,True,40020.75,53749.31,True,39448.48,53408.11,True,37738.9,53231.53,True,36993.88,53592.37,True,False,False,False,0.0003,99.97,Green,Correctly Cleared
B8069,small_trader,57623,2082.4,68714,47086.9,69661.4,True,47033.64,69898.7,True,47603.93,69095.6,True,47792.14,66648.1,True,44582.47,68733.5,True,45569.37,65431.09,True,False,False,False,0.0,100.0,Green,Correctly Cleared
B8070,farmer,95939,4255.41,30271,22325.6,31441.92,True,22395.77,32276.81,True,23505.23,32841.86,True,23198.89,32619.67,True,23789.2,34459.46,True,25666.55,34510.66,True,False,False,False,0.0,100.0,Green,Correctly Cleared
B8071,gig_worker,20033,987.05,67593,63025.54,72292.34,True,44399.82,56969.3,True,38970.81,43339.32,True,20534.34,29148.96,True,3439.6,36141.04,False,13785.86,32765.41,False,True,True,True,1.0,0.0,Red,Correctly Predicted Default
B8072,farmer,16575,725.87,72876,44072.36,71431.42,True,43552.82,72442.67,True,44608.1,75198.13,True,43920.98,75779.41,True,45015.4,79216.12,True,47226.97,81017.86,True,False,False,False,0.0,100.0,Green,Correctly Cleared
B8073,small_trader,73810,2610.58,71788,37492.04,69222.45,True,39084.74,71253.39,True,39940.63,72878.74,True,39910.04,76551.97,True,41352.43,78830.64,True,42083.43,79105.68,True,False,False,False,0.0,100.0,Green,Correctly Cleared
B8074,gig_worker,165459,8189.04,19649,15538.29,19352.99,True,13601.96,17869.39,True,6743.43,17913.3,True,7612.66,11249.53,False,776.61,12726.91,True,1866.37,7479.61,False,True,True,True,1.0,0.0,Red,Correctly Predicted Default
B8075,small_trader,23045,732.25,49567,30550.84,47628.51,True,26964.59,48166.19,True,30695.44,48526.17,True,28655.31,46982.19,True,28049.5,49754.17,True,27605.91,49113.91,True,False,False,False,0.0002,99.98,Green,Correctly Cleared
B8076,gig_worker,61893,2056.91,72064,51952.81,73791.68,True,54469.03,77786.12,True,51941.06,77933.03,True,55905.5,81539.76,True,54774.07,85204.26,True,57934.9,87458.66,True,False,False,False,0.0002,99.98,Green,Correctly Cleared
B8077,gig_worker,30656,971.12,61690,33121.07,58786.82,True,33151.31,58903.65,True,35575.88,62754.96,True,37515.47,62648.08,True,36577.26,65781.14,True,39174.24,66616.4,True,False,False,False,0.0,100.0,Green,Correctly Cleared
B8078,small_trader,171811,8392.99,53603,42052.3,52245.06,True,44281.69,54024.52,True,40303.79,54917.56,True,40040.29,57134.54,True,38846.95,58224.51,True,39313.48,60257.86,True,False,False,False,0.0005,99.95,Green,Correctly Cleared
B8079,salaried,94500,4582.56,42301,32921.88,41260.33,True,34322.64,41349.57,True,33892.29,41213.21,True,34662.74,41076.34,True,37017.3,41266.2,True,36709.14,40309.88,True,False,False,False,0.0,100.0,Green,Correctly Cleared
B8080,gig_worker,195370,9163.3,71603,52063.79,75126.91,True,52610.36,77195.61,True,54226.96,78258.73,True,57960.64,81618.45,True,61103.76,82983.64,True,61161.97,87320.54,True,False,False,False,0.0001,99.99,Green,Correctly Cleared
B8081,farmer,18641,623.27,34898,26752.63,34701.82,True,28138.4,34180.13,True,27327.11,32969.75,True,29651.95,32614.19,True,29139.22,31852.81,True,30726.15,32152.48,True,False,False,False,0.0003,99.97,Green,Correctly Cleared
B8082,small_trader,40993,2004.56,14542,8987.83,15613.33,True,6693.23,12637.81,True,6283.44,9010.3,True,3455.91,11176.2,False,312.37,10082.39,False,1229.91,5910.37,False,True,True,True,1.0,0.0,Red,Correctly Predicted Default
B8083,gig_worker,33989,1116.9,66537,50517.99,66050.9,True,48607.73,65605.88,True,49209.17,68039.77,True,45956.56,67727.56,True,48907.33,67807.41,True,46184.66,69148.96,True,False,False,False,0.0002,99.98,Green,Correctly Cleared
B8084,gig_worker,153965,6086.58,53799,48113.12,54123.38,True,42059.04,53203.79,True,42077.49,52703.44,True,41535.15,52410.79,True,39603.34,52114.06,True,38939.46,51450.99,True,False,False,False,0.1352,86.48,Green,Correctly Cleared
B8085,small_trader,67819,2203.66,54796,33860.41,52813.27,True,33979.91,54671.91,True,32257.1,55530.83,True,33578.15,55403.18,True,31108.13,57809.96,True,30907.64,59071.66,True,False,False,False,0.0002,99.98,Green,Correctly Cleared
B8086,salaried,133636,6573.18,70189,55744.91,68340.27,True,58037.63,68132.53,True,61624.6,68078.59,True,60704.38,68812.78,True,63925.67,67693.25,True,62632.91,67093.27,True,False,False,False,0.0,100.0,Green,Correctly Cleared
B8087,gig_worker,188112,5667.12,73490,38191.82,73750.97,True,37331.95,73650.09,True,35107.61,69530.29,True,33978.37,69187.12,True,35274.76,67324.61,True,31667.15,66896.99,True,False,False,False,0.0168,98.32,Green,Correctly Cleared
B8088,small_trader,74131,3052.84,9417,7008.19,9550.85,True,6967.1,9406.71,True,7820.93,9556.71,True,7646.63,9053.05,True,7955.88,9302.06,True,8047.87,9154.9,True,False,False,False,0.0,100.0,Green,Correctly Cleared
B8089,farmer,191276,6622.74,42697,24811.85,43244.29,True,22172.5,42464.54,True,24629.45,42399.71,True,24054.88,42062.93,True,22213.15,41727.96,True,22717.02,40867.7,True,False,False,False,0.0003,99.97,Green,Correctly Cleared
B8090,farmer,190948,6378.58,75424,61846.41,77425.79,True,58593.23,79353.28,True,60783.85,82202.55,True,58035.73,84195.03,True,55594.19,85470.18,True,57820.02,87739.7,True,False,False,False,0.0002,99.98,Green,Correctly Cleared
B8091,gig_worker,127444,4292.81,23662,19466.28,23018.4,True,19380.55,23714.16,True,20010.02,22836.99,True,18120.63,22908.3,True,17037.67,22915.74,True,17014.83,22890.88,True,False,False,False,0.0001,99.99,Green,Correctly Cleared
B8092,farmer,169992,6062.5,37940,25193.13,36346.2,True,25056.05,36908.1,True,23104.48,36676.52,True,22383.84,36705.79,True,21252.61,36666.53,True,20358.3,36675.66,True,False,False,False,0.0017,99.83,Green,Correctly Cleared
B8093,farmer,59767,2611.14,33106,16765.99,34111.3,True,17172.84,33274.74,True,18394.09,33505.76,True,17512.66,32316.21,True,17017.94,32461.61,True,17960.91,32193.46,True,False,False,False,0.0,100.0,Green,Correctly Cleared
B8094,gig_worker,136526,5150.36,72008,59833.95,72195.94,True,57999.47,72874.54,True,57404.97,71332.33,True,54632.65,71525.17,True,52612.53,72904.9,True,52318.42,72221.5,True,False,False,False,0.0014,99.86,Green,Correctly Cleared
B8095,gig_worker,21166,888.47,35814,28032.36,37308.55,True,27019.69,37268.87,True,29336.36,36719.52,True,30231.09,38603.28,True,30699.0,39090.89,True,32968.01,38648.76,True,False,False,False,0.0001,99.99,Green,Correctly Cleared
B8096,farmer,43958,1542.0,16451,9750.02,16606.8,True,9601.47,17014.19,True,9280.43,16924.72,True,10463.1,17091.22,True,9960.32,17791.35,True,9872.13,17713.88,True,False,False,False,0.0002,99.98,Green,Correctly Cleared
B8097,small_trader,67650,2277.64,48785,24735.1,49071.79,True,24933.39,50115.99,True,24786.56,52807.08,True,24451.32,54497.42,True,24674.69,56420.35,True,24616.01,57512.61,True,False,False,False,0.0,100.0,Green,Correctly Cleared
B8098,small_trader,59176,2173.11,28999,17326.41,28505.96,True,18378.65,28233.93,True,17271.4,27800.36,True,18553.67,27315.63,True,19416.65,27422.16,True,18896.8,26755.75,True,False,False,False,0.0001,99.99,Green,Correctly Cleared
B8099,small_trader,168948,6428.65,54344,37757.79,55021.84,True,38799.24,56361.33,True,34783.66,55951.99,True,36559.49,54267.07,True,36740.9,56961.86,True,32799.95,57721.74,True,False,False,False,0.0014,99.86,Green,Correctly Cleared
B8100,gig_worker,15613,545.25,58267,53330.42,59843.97,True,55249.31,59465.79,True,53459.25,56546.62,True,56510.45,58440.93,True,58378.63,54179.93,True,60584.44,54441.87,True,False,False,False,0.0022,99.78,Green,Correctly Cleared
B8101,farmer,120284,5351.42,47849,30168.76,47228.86,True,29178.78,47995.59,True,27825.77,47650.37,True,27970.87,50473.78,True,28640.27,50494.92,True,27374.91,51478.17,True,False,False,False,0.001,99.9,Green,Correctly Cleared
B8102,small_trader,60218,2548.13,42551,32143.09,43818.27,True,32627.97,42339.31,True,31371.99,41922.06,True,32769.29,41355.53,True,32308.1,40454.08,True,32289.69,40168.44,True,False,False,False,0.0004,99.96,Green,Correctly Cleared
B8103,gig_worker,57064,1962.07,40579,35281.23,41261.76,True,35554.96,40698.0,True,39181.37,41166.51,True,39127.67,39684.01,True,39938.74,39341.34,True,40080.33,38885.76,True,False,False,False,0.0001,99.99,Green,Correctly Cleared
B8104,farmer,35089,1497.56,58293,47564.93,58901.06,True,49189.34,58553.51,True,51587.2,57703.32,True,50685.63,57126.87,True,52399.17,56252.9,True,51149.11,55977.15,True,False,False,False,0.0,100.0,Green,Correctly Cleared
B8105,salaried,94960,4079.43,57695,38889.06,58302.17,True,37977.21,57060.66,True,39673.6,57171.64,True,40415.25,57139.85,True,38029.18,53718.06,True,38143.28,56138.5,True,False,False,False,0.0001,99.99,Green,Correctly Cleared
B8106,salaried,81038,3146.88,58901,53509.32,60546.94,True,54015.37,61567.22,True,52755.67,65106.06,True,58488.8,64802.98,True,56596.22,69584.72,True,58363.57,69853.97,True,False,False,False,0.0002,99.98,Green,Correctly Cleared
B8107,farmer,50166,2404.86,52939,33591.36,50314.2,True,32551.78,50317.67,True,30044.05,52216.37,True,30381.78,51745.22,True,27644.98,52354.41,True,28250.04,53781.83,True,False,False,False,0.0027,99.73,Green,Correctly Cleared
B8108,small_trader,197873,6365.83,46894,21178.85,46527.23,True,21375.26,49126.34,True,22090.65,49068.0,True,23157.54,49230.76,True,23582.27,50880.16,True,24040.11,51304.64,True,False,False,False,0.0,100.0,Green,Correctly Cleared
B8109,gig_worker,161888,5271.34,14592,7555.55,14575.81,True,7868.7,14799.81,True,7522.7,14894.03,True,7036.2,15397.58,True,7169.49,15558.41,True,6992.05,15723.16,True,False,False,False,0.0001,99.99,Green,Correctly Cleared
B8110,farmer,129994,5334.96,52117,36991.37,53508.37,True,37213.98,54540.28,True,39814.1,54513.31,True,39587.42,55181.72,True,40144.5,55892.8,True,41343.65,56800.09,True,False,False,False,0.0,100.0,Green,Correctly Cleared
B8111,gig_worker,93710,3934.73,9068,7669.87,8944.07,True,7404.46,8822.93,True,6943.66,9186.51,True,6829.32,8514.93,True,6295.41,8434.6,True,6172.89,8298.4,True,False,False,False,0.0101,98.99,Green,Correctly Cleared
B8112,farmer,92872,3654.09,40752,40564.75,44166.54,True,31670.69,38780.84,True,28235.48,31191.36,True,14341.1,28333.51,False,1500.82,9570.29,False,8517.9,24712.34,False,True,True,True,1.0,0.0,Red,Correctly Predicted Default
B8113,salaried,34833,1154.19,72213,62449.34,71959.8,True,65026.56,73701.47,True,63482.11,74084.16,True,62842.77,73350.51,True,61190.47,74922.56,True,60876.86,73580.04,True,False,False,False,0.0001,99.99,Green,Correctly Cleared
B8114,small_trader,175682,7837.1,64428,50393.59,65812.41,True,50665.26,67290.65,True,46676.74,66918.53,True,46478.37,67113.37,True,43617.7,67935.31,True,43234.57,68067.41,True,False,False,False,0.0011,99.89,Green,Correctly Cleared
B8115,salaried,88573,4339.33,42365,29886.41,43214.04,True,20252.33,38698.1,True,18079.33,24945.66,True,3540.99,26823.97,False,954.56,26627.58,False,3829.98,17356.25,True,True,True,True,1.0,0.0,Red,Correctly Predicted Default
B8116,salaried,107156,4045.86,39968,30251.38,41184.24,True,29169.73,40796.02,True,30688.0,41782.72,True,30740.82,41885.12,True,31384.18,41935.92,True,31238.25,41878.69,True,False,False,False,0.0001,99.99,Green,Correctly Cleared
B8117,farmer,96527,3240.19,68907,42449.8,72305.32,True,41578.18,72562.69,True,40983.3,75553.75,True,45401.34,76045.13,True,44604.99,76866.1,True,45169.64,78710.11,True,False,False,False,0.0001,99.99,Green,Correctly Cleared
B8118,farmer,70588,3387.49,9737,5000.0,9443.58,True,4722.91,9537.82,True,4922.68,9482.27,True,4624.23,9897.3,True,4706.02,9748.62,True,4576.55,9779.16,True,False,False,False,0.0001,99.99,Green,Correctly Cleared
B8119,farmer,32927,1569.73,74077,36312.75,78608.9,True,25090.6,71726.09,True,19969.18,47120.86,True,15116.63,42163.06,False,1123.19,46565.6,True,4237.64,26052.18,False,True,True,True,1.0,0.0,Red,Correctly Predicted Default
B8120,gig_worker,124703,4658.99,43808,32582.68,43250.6,True,33651.08,42438.05,True,34623.15,41674.2,True,36593.58,40088.66,True,36791.34,39962.0,True,37992.87,38989.5,True,False,False,False,0.0002,99.98,Green,Correctly Cleared
B8121,salaried,132995,5248.28,35657,29821.91,34583.52,True,29519.6,35262.63,True,29051.51,35272.46,True,28701.3,35568.52,True,28862.64,35608.26,True,29135.09,36823.72,True,False,False,False,0.0002,99.98,Green,Correctly Cleared
B8122,small_trader,47534,2308.57,8947,6951.51,8968.09,True,6736.0,8835.73,True,6726.71,8631.71,True,7954.35,8804.96,True,7668.04,8462.64,True,7939.27,8429.74,True,False,False,False,0.0004,99.96,Green,Correctly Cleared
B8123,gig_worker,40403,1289.77,14867,9598.3,14162.38,True,9497.21,14140.56,True,9238.68,14487.96,True,9611.78,14405.26,True,9252.01,15149.33,True,9363.2,14875.45,True,False,False,False,0.0003,99.97,Green,Correctly Cleared
B8124,small_trader,197034,7515.4,48294,42465.71,49604.6,True,40685.75,50587.88,True,39163.6,51904.48,True,37073.59,52273.59,True,35456.89,55350.15,True,34836.91,56429.98,True,False,False,False,0.0013,99.87,Green,Correctly Cleared
